device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
Harrison & Central (WB),2023-03-13,281,0.0,41.87288,-87.764879
Irving Park & Kildare (EB),2023-03-13,279,0.0,41.9533,-87.7354
Jackson & Wabash (EB),2023-03-13,278,0.0,41.87836775,-87.62542392
Kedzie & 24th (SB),2023-03-13,277,0.0,41.8488,-87.7052
Kedzie & 53rd (SB),2023-03-13,278,0.0,41.7968,-87.7038
Kedzie & Lake (NB),2023-03-13,275,0.0,41.8838,-87.706
Kimball & Ardmore (SB),2023-03-13,279,0.0,41.9861,-87.7139
King Drive & 25th St (SB),2023-03-13,277,0.0,41.847228,-87.617824
Lake Shore & Briar (SB),2023-03-13,279,0.0,41.93892,-87.63806
Laramie & Lake (NB),2023-03-13,279,0.0,41.8867,-87.7551
Laramie & Madison (SB),2023-03-13,279,0.0,41.880092,-87.754947
Madison & Wood (WB),2023-03-13,278,0.0,41.881471,-87.672189
Nargansett & Montrose (SB),2023-03-13,279,0.0,41.9592,-87.7868
Northwest Highway & Devon (NWB),2023-03-13,278,0.0,41.997534,-87.807554
"Polk & L ""Above"" (WB)",2023-03-13,277,0.0,41.871645,-87.66986
Pulaski & 49th (SB),2023-03-13,278,0.0,41.8049,-87.7236
Pulaski & 71st (SB),2023-03-13,278,0.0,41.76428,-87.722565
Roosevelt & Homan (WB),2023-03-13,279,0.0,41.866448,-87.710325
Roosevelt & Western (WB),2023-03-13,278,0.0,41.866741,-87.685757
Sheridan & Hollywood (SB),2023-03-13,278,0.0,41.985095,-87.655334
Sheridan & Touhy (SB),2023-03-13,278,0.0,42.013052,-87.663438
State & 31st St (NB),2023-03-13,278,0.0,41.838137,-87.626522
State & 83rd (NB),2023-03-13,278,0.0,41.7435,-87.6242
State & Garfield (SB),2023-03-13,277,0.0,41.79476,-87.6258
Vincennes & 75th (NB),2023-03-13,279,0.0,41.75841,-87.63108
Washington & Garland(Wabash) (EB),2023-03-13,277,0.0,41.883142,-87.625628
Western & 26th ST (SB),2023-03-13,278,0.0,41.8454,-87.6854
Western & 73rd (NB),2023-03-13,278,0.0,41.7609,-87.6827
Western Ave & 43rd St (SB),2023-03-13,280,0.0,41.815867,-87.684764
100th & Torrence (WB),2023-03-14,278,0.0,41.7136,-87.5602
106th & Ave D (WB),2023-03-14,279,0.0,41.70277166,-87.52829283
115th & Stewart (EB),2023-03-14,279,0.0,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2023-03-14,279,0.0,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2023-03-14,277,0.0,41.844493180392355,-87.71455502567271
26th & Keeler (EB),2023-03-14,279,0.0,41.844104,-87.729633
26th ST & Kostner (WB),2023-03-14,279,0.0,41.84419,-87.7347
26th ST & Pulaski (WB),2023-03-14,278,0.0,41.8442,-87.7248
39TH & HALSTED (WB),2023-03-14,278,0.0,41.823715840223066,-87.6463462493363
39th & Damen (WB),2023-03-14,279,0.0,41.8231,-87.6753
47th & Halsted (WB),2023-03-14,277,0.0,41.8088,-87.6481
61st & King (WB),2023-03-14,263,0.0,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2023-03-14,279,0.0,41.779987,-87.625107001
63rd & Damen (WB),2023-03-14,279,0.0,41.7793,-87.6741
63rd & King Drive (EB),2023-03-14,267,0.0,41.78,-87.6168
63rd & Lamon (EB),2023-03-14,278,0.0,41.7782,-87.7438
63rd & Peoria (EB),2023-03-14,279,0.0,41.7795,-87.6472
63rd & Pulaski (EB),2023-03-14,277,0.0,41.7785,-87.7214
69th St & Bell Ave (EB),2023-03-14,278,0.0,41.76834,-87.67968
79th & Kostner (EB),2023-03-14,279,0.0,41.7491,-87.7302
87th & Western (WB),2023-03-14,273,0.0,41.73565,-87.68222
95th & Wentworth (WB),2023-03-14,280,0.0,41.7218,-87.6287
ARCHER & THROOP (SB),2023-03-14,278,0.0,41.84339211596036,-87.6545815311069
Archer & Lavergne/LeClair (NEB),2023-03-14,277,0.0,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2023-03-14,279,0.0,41.7924,-87.7818
Ashland & 37th (SB),2023-03-14,281,0.0,41.8267,-87.66561
Ashland & 43rd St (SB),2023-03-14,279,0.0,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2023-03-14,278,0.0,41.939311,-87.668496
Ashland & Blackhawk (NB),2023-03-14,279,0.0,41.907237,-87.66745
Ashland & Pershing (SB),2023-03-14,278,0.0,41.823588,-87.665245
Ave O & 114th (NB),2023-03-14,256,0.0,41.688054,-87.539967
Belmont & Sheridan (WB),2023-03-14,278,0.0,41.94,-87.6402
Belmont & Western (WB),2023-03-14,253,0.0,41.939568,-87.688703
Broadway & Wilson Ave (SWB),2023-03-14,216,0.0,41.965146,-87.657484
California & 26th (SB),2023-03-14,278,0.0,41.8451,-87.695204
California & Cermak (NB),2023-03-14,281,0.0,41.8523,-87.6954
California & Devon (SB),2023-03-14,279,0.0,41.99772,-87.69975
Central & Madison (NB),2023-03-14,278,0.0,41.8803,-87.7647
Central & Prescott (SB),2023-03-14,279,0.0,41.9924,-87.7654
Central Park & Ogden (NB),2023-03-14,256,0.0,41.854286108203816,-87.71498342854358
Chicago & Cicero (EB),2023-03-14,276,0.0,41.894893,-87.746056
Chicago & Hudson (WB),2023-03-14,278,0.0,41.896633,-87.639691
Cicero & Hubbard (NB),2023-03-14,279,0.0,41.8879,-87.7455
Clarendon & Montrose (SB),2023-03-14,278,0.0,41.961992,-87.649994
Clark & 15th (NB),2023-03-14,278,0.0,41.861773,-87.630143
Commercial & 85 (NB),2023-03-14,279,0.0,41.7414,-87.5513
Commercial & 89th (SB),2023-03-14,281,0.0,41.733871,-87.551448
Cottage & 53rd (NB),2023-03-14,279,0.0,41.7985,-87.6062
Cottage Grove & 100th (NB),2023-03-14,278,0.0,41.7132,-87.605
Cottage Grove & 60th (SB),2023-03-14,277,0.0,41.78594895562553,-87.60616026597778
Cottage Grove & 83rd (SB),2023-03-14,279,0.0,41.7438,-87.6052
Cottage Grove & Pershing (SB),2023-03-14,278,0.0,41.824096,-87.607116
Division & Larrabee (EB),2023-03-14,279,0.0,41.903627,-87.643443
EPA Springfield Pump Station C,2023-03-14,278,0.0,41.912741,-87.722675
EPA Springfield Pump Station E,2023-03-14,278,0.0,41.912739,-87.722673
EPA Village Garage B,2023-03-14,278,0.0,41.670993,-87.732458
EPA Village Garage C,2023-03-14,278,0.0,41.670994,-87.732459
EPA Village Garage D,2023-03-14,256,0.0,41.670992,-87.732457
Fullerton & Pulaski (WB),2023-03-14,255,0.0,41.924611,-87.726561
Garfield & Aberdeen (WB),2023-03-14,278,0.0,41.794492874333386,-87.65276974912231
Grand & Laramie (EB),2023-03-14,278,0.0,41.9169,-87.756
Halsted & 111th (SB),2023-03-14,279,0.0,41.69244704,-87.64250468
Halsted & 74th St (SB),2023-03-14,279,0.0,41.759507,-87.644385
Halsted & 87th (SB),2023-03-14,279,0.0,41.7359,-87.6437
Harrison & Central (WB),2023-03-14,277,0.0,41.87288,-87.764879
Irving Park & Kildare (EB),2023-03-14,279,0.0,41.9533,-87.7354
Jackson & Wabash (EB),2023-03-14,241,0.0,41.87836775,-87.62542392
Kedzie & 24th (SB),2023-03-14,279,0.0,41.8488,-87.7052
Kedzie & 53rd (SB),2023-03-14,280,0.0,41.7968,-87.7038
Kedzie & Lake (NB),2023-03-14,280,0.0,41.8838,-87.706
Kimball & Ardmore (SB),2023-03-14,277,0.0,41.9861,-87.7139
King Drive & 25th St (SB),2023-03-14,276,0.0,41.847228,-87.617824
Lake Shore & Briar (SB),2023-03-14,278,0.0,41.93892,-87.63806
Laramie & Lake (NB),2023-03-14,279,0.0,41.8867,-87.7551
Laramie & Madison (SB),2023-03-14,278,0.0,41.880092,-87.754947
Madison & Wood (WB),2023-03-14,279,0.0,41.881471,-87.672189
Nargansett & Montrose (SB),2023-03-14,279,0.0,41.9592,-87.7868
Northwest Highway & Devon (NWB),2023-03-14,278,0.0,41.997534,-87.807554
"Polk & L ""Above"" (WB)",2023-03-14,278,0.0,41.871645,-87.66986
Pulaski & 49th (SB),2023-03-14,276,0.0,41.8049,-87.7236
Pulaski & 71st (SB),2023-03-14,278,0.0,41.76428,-87.722565
Roosevelt & Homan (WB),2023-03-14,279,0.0,41.866448,-87.710325
Roosevelt & Western (WB),2023-03-14,279,0.0,41.866741,-87.685757
Sheridan & Hollywood (SB),2023-03-14,278,0.0,41.985095,-87.655334
Sheridan & Touhy (SB),2023-03-14,279,0.0,42.013052,-87.663438
State & 31st St (NB),2023-03-14,279,0.0,41.838137,-87.626522
State & 83rd (NB),2023-03-14,278,0.0,41.7435,-87.6242
State & Garfield (SB),2023-03-14,277,0.0,41.79476,-87.6258
Vincennes & 75th (NB),2023-03-14,278,0.0,41.75841,-87.63108
Western & 26th ST (SB),2023-03-14,278,0.0,41.8454,-87.6854
Western & 73rd (NB),2023-03-14,279,0.0,41.7609,-87.6827
Western Ave & 43rd St (SB),2023-03-14,278,0.0,41.815867,-87.684764
